start_time:2016-12-10 09:02:52,device_id:00000001,cmd_cnt:32
_time,G_STA,G_LON,G_LAT,G_ALT,G_pdop,G_hdop,G_vdop,G_SPD,G_DIR,G_DATE,G_TIME,SL_V,SL_GPS,SL_BD,G_MODE,_0103,_0104,_0105,_0106,_0107,_010c,_010d,_010e,_010f,_0110,_0111,_0115,_011f,_0121,_0124,_012e,_0130,_0131,_0133,_0134,_013c,_013e,_0142,_0143,_0144,_0145,_0147,_0149,_014a,_014c,_014d,_014e
2016-12-10 09:03:01,1,113.33834-E,23.16528-N,59.1m,2.0,0.9,1.8,0.000,0.000,2016-12-10,01:02:23,14,00,00,3,41030200,410458,410585,err,41077a,410c0a1b,410d00,410e91,err,411000a4,41112f,411523ff,411f1eae,41210000,41247f80684f,412e23,4130ff,413141f2,41335d,41347f787ffb,413c15f7,413e1351,414233cd,41430024,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:02,1,113.33835-E,23.16527-N,58.6m,2.0,0.9,1.8,0.000,0.000,2016-12-10,01:02:24,14,00,00,3,41030200,410458,410586,410685,41077a,410c0a02,410d00,410e92,410f4c,4110009f,41112f,err,411f1eaf,41210000,41248027693f,err,4130ff,413141f2,41335d,413480327ffe,413c15f1,413e134d,err,41430024,41447ff2,414500,414782,err,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:03,1,113.33835-E,23.16527-N,58.3m,2.0,0.9,1.8,0.000,0.000,2016-12-10,01:02:25,14,12,12,3,41030200,410458,410586,410685,41077a,err,410d00,410e91,410f4c,411000a4,41112f,411523ff,411f1eb0,41210000,41248018692b,412e23,4130ff,err,41335d,413480237fff,413c15ea,err,414233cd,41430024,41447ff2,414500,err,414928,414a51,414c2f,414d0000,err
2016-12-10 09:03:04,1,113.33835-E,23.16527-N,58.2m,2.0,0.9,1.8,0.000,0.000,2016-12-10,01:02:26,14,12,12,3,41030200,410458,err,410685,41077a,410c0a34,410d00,410e92,410f4c,err,41112f,411523ff,411f1eb1,41210000,err,412e23,4130ff,413141f2,41335d,err,413c15e4,413e1344,414233ba,41430025,err,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:05,1,113.33835-E,23.16527-N,56.6m,1.7,0.8,1.5,0.000,0.000,2016-12-10,01:02:27,14,12,12,3,41030200,410458,410586,410685,41077a,410c0a44,410d00,410e93,err,411000a2,41112f,411523ff,411f1eb2,41210000,41247f9668e5,412e23,4130ff,413141f2,41335d,41347fa87ffb,413c15de,413e1340,414233cd,41430023,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:06,1,113.33835-E,23.16527-N,56.6m,1.7,0.8,1.5,0.000,0.000,2016-12-10,01:02:28,14,12,12,3,41030200,410459,410586,410684,41077a,410c09ff,410d00,410e98,410f4c,411000a0,41112f,411523ff,err,41210000,41247f716827,412e23,4130ff,413141f2,41335d,41347f5d7ffa,413c15d8,413e133b,err,41430023,41447ff2,414500,414782,err,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:07,1,113.33835-E,23.16528-N,55.6m,1.6,0.8,0.0,0.000,0.000,2016-12-10,01:02:29,15,12,12,3,41030200,410458,410586,410684,41077a,err,410d00,410e90,410f4c,411000a4,err,411523ff,411f1eb4,41210000,4124802b6949,412e23,4130ff,413141f2,err,413480518000,err,413e1337,414233e1,41430022,41447ff2,err,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:08,1,113.33835-E,23.16528-N,55.6m,1.6,0.8,1.4,0.000,0.000,2016-12-10,01:02:30,15,12,12,3,41030200,410458,410586,410684,41077a,410c0a3a,410d00,410e92,410f4c,411000a5,41112f,411523ff,411f1eb5,41210000,41247ffb6921,412e23,4130ff,413141f2,41335d,413480027ffe,413c15cb,err,414233e1,41430024,41447ff2,err,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:09,1,113.33835-E,23.16528-N,55.6m,1.6,0.8,1.4,0.000,0.000,2016-12-10,01:02:31,15,12,12,3,41030200,err,410587,410684,41077a,410c0a34,err,410e94,410f4c,411000a2,41112f,err,411f1eb6,41210000,41247fc268bd,412e23,err,413141f2,41335d,41347fc97ffb,413c15c5,err,414233cd,41430023,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:10,1,113.33835-E,23.16528-N,55.6m,1.6,0.8,1.4,0.000,0.000,2016-12-10,01:02:32,15,12,12,3,41030200,410458,410587,410684,41077a,410c0a28,410d00,410e94,410f4c,411000a0,41112f,err,411f1eb7,41210000,41247fe768f9,412e23,4130ff,413141f2,err,413480367fff,413c15bf,413e132a,err,41430024,41447ff2,414500,414782,err,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:11,1,113.33835-E,23.16527-N,55.4m,1.3,0.7,1.1,0.000,0.000,2016-12-10,01:02:33,18,12,12,3,41030200,410458,410587,410685,41077a,410c0a28,410d00,410e94,410f4c,411000a4,41112f,411523ff,411f1eb8,41210000,412480c56a1b,412e23,4130ff,413141f2,41335d,413480c58002,413c15bf,413e132a,414233e1,41430024,41447ff2,err,414782,err,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:12,1,113.33835-E,23.16527-N,55.4m,1.3,0.7,1.1,0.000,0.000,2016-12-10,01:02:34,18,12,12,3,41030200,410459,410587,410685,41077a,410c0a1b,410d00,410e94,410f4c,411000a8,41112f,411523ff,411f1eb9,41210000,41247ff268c7,412e23,4130ff,413141f2,41335d,41347fdc7ffc,413c15b8,413e1326,414233cd,41430023,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:13,1,113.33835-E,23.16527-N,55.8m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:02:35,19,12,12,3,41030200,410458,410587,err,41077a,410c0a44,410d00,410e92,err,err,41112f,411523ff,411f1eba,41210000,41247f7e6863,412e23,4130ff,413141f2,41335d,41347f7c7ffa,413c15ac,413e131d,414233e1,41430023,41447ff2,414500,414782,414928,414a51,414c2f,err,414e7e66
2016-12-10 09:03:14,1,113.33835-E,23.16527-N,55.8m,1.2,0.7,1.0,2.810,0.000,2016-12-10,01:02:36,19,12,12,3,41030200,410458,410587,410685,41077a,410c0a47,410d00,410e8f,410f4c,411000a2,41112f,411523ff,411f1ebb,41210000,err,412e23,4130ff,413141f2,err,41347f597ff9,413c15a6,413e1319,err,41430024,41447ff2,414500,414782,414928,414a51,err,414d0000,414e7e66
2016-12-10 09:03:15,1,113.33835-E,23.16527-N,55.8m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:02:37,19,12,12,3,41030200,410458,410587,410684,41077a,410c0a4a,410d00,410e90,410f4c,411000a4,41112f,411523ff,411f1ebc,41210000,41247f9d688b,412e23,4130ff,err,41335d,41347fa37ffc,413c15a6,413e1319,err,41430022,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:16,1,113.33835-E,23.16527-N,55.8m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:02:38,19,12,12,3,41030200,err,410587,410685,41077a,410c0a41,410d00,410e97,410f4c,411000aa,41112f,411523ff,411f1ebd,41210000,412480236935,412e23,4130ff,413141f2,41335d,err,413c159f,413e1315,414233cd,err,41447ff2,414500,414781,414928,414a51,414c2f,err,414e7e66
2016-12-10 09:03:17,1,113.33835-E,23.16527-N,55.8m,1.3,0.7,1.1,2.810,0.000,2016-12-10,01:02:39,19,12,12,3,41030200,410458,410587,410685,41077a,410c0a41,410d00,410e92,410f4c,411000a2,41112f,411523ff,411f1ebe,41210000,41247ff7690d,412e23,4130ff,413141f2,41335d,41347ff97ffe,err,413e1310,414233cd,41430023,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:18,1,113.33835-E,23.16527-N,55.8m,1.3,0.7,1.0,0.000,0.000,2016-12-10,01:02:40,20,12,12,3,41030200,410458,410587,410685,41077a,410c0a1e,410d00,410e8f,410f4c,411000a0,41112f,411523ff,err,41210000,412480366985,412e23,err,413141f2,41335d,4134803d8000,413c158e,413e1308,414233ba,err,41447ff2,414500,414782,414928,414a51,414c2f,err,414e7e66
2016-12-10 09:03:19,1,113.33835-E,23.16527-N,55.8m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:02:41,19,12,12,3,41030200,410459,410587,410685,41077a,err,410d00,410e8f,410f4c,411000a4,err,411523ff,411f1ec0,41210000,41247fb1689f,412e23,4130ff,413141f2,41335d,41347fb97ffc,413c158e,413e1308,414233cd,41430023,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:20,1,113.33835-E,23.16527-N,55.5m,1.1,0.7,0.9,0.000,0.000,2016-12-10,01:02:42,20,12,12,3,41030200,410458,410587,410685,41077a,410c09f2,err,410e93,410f4c,411000a5,41112f,err,411f1ec1,41210000,41248036695d,412e23,err,413141f2,41335d,413480328000,413c1588,err,414233f4,41430025,41447ff2,414500,414782,414928,414a51,err,414d0000,414e7e66
2016-12-10 09:03:21,1,113.33835-E,23.16527-N,55.5m,1.1,0.7,0.9,0.000,0.000,2016-12-10,01:02:43,20,12,12,3,41030200,410458,410588,410686,41077a,err,410d00,410e8d,410f4c,411000a4,41112f,411523ff,411f1ec2,41210000,4124800f693f,412e23,4130ff,413141f2,41335d,4134800f7ffe,413c1582,413e12ff,414233e1,41430025,41447ff2,414500,414782,414928,err,414c2f,414d0000,414e7e66
2016-12-10 09:03:22,1,113.33835-E,23.16527-N,55.5m,1.1,0.7,0.9,0.000,0.000,2016-12-10,01:02:44,20,12,12,3,41030200,410458,410588,410685,41077a,410c0a3d,410d00,410e93,410f4d,411000a0,41112f,411523ff,411f1ec3,41210000,err,412e23,4130ff,413141f2,41335d,err,413c157c,413e12fb,414233e1,41430023,err,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:23,1,113.33835-E,23.16527-N,55.5m,1.1,0.7,0.9,0.000,0.000,2016-12-10,01:02:45,20,12,12,3,41030200,410458,410588,410684,41077a,err,410d00,410e90,410f4d,411000a4,41112f,411523ff,411f1ec4,41210000,41247f926877,412e23,4130ff,413141f2,41335d,41347f987ffb,413c1576,413e12f7,err,41430023,41447ff2,414500,414782,414928,414a51,err,414d0000,414e7e66
2016-12-10 09:03:24,1,113.33835-E,23.16527-N,55.5m,1.1,0.7,0.9,0.000,0.000,2016-12-10,01:02:46,21,12,12,3,41030200,410458,410588,410684,41077a,410c0a28,410d00,410e93,410f4d,411000a4,41112f,411523ff,411f1ec5,41210000,41247fb5689f,err,4130ff,413141f2,41335d,41347f7c7ffa,413c1571,413e12f2,414233e1,41430023,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:25,1,113.33835-E,23.16527-N,55.1m,1.1,0.6,0.9,0.000,0.000,2016-12-10,01:02:47,21,12,12,3,err,410458,410588,410684,41077a,410c0a1e,410d00,err,410f4d,411000a2,41112f,411523ff,411f1ec6,41210000,err,412e23,4130ff,413141f2,41335d,err,413c156b,413e12ee,414233cd,41430023,err,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:26,1,113.33835-E,23.16527-N,55.1m,1.1,0.6,0.9,0.000,0.000,2016-12-10,01:02:48,21,12,12,3,41030200,410458,410588,410685,41077a,410c0a21,410d00,410e93,410f4d,411000a4,41112f,411523ff,411f1ec7,41210000,412480e16a25,412e23,4130ff,413141f2,41335d,err,413c1565,413e12ea,414233e1,err,41447ff2,414500,414782,414928,err,414c2f,414d0000,414e7e66
2016-12-10 09:03:27,1,113.33835-E,23.16527-N,55.1m,1.1,0.7,0.9,0.000,0.000,2016-12-10,01:02:49,21,12,12,3,41030200,410458,410588,410686,41077a,410c0a50,410d00,410e92,410f4d,411000a2,41112f,411523ff,411f1ec8,err,412480006921,412e23,4130ff,413141f2,err,4134800f7ffe,413c155f,413e12e5,414233cd,err,41447ff2,414500,414782,414928,err,414c2f,414d0000,414e7e66
2016-12-10 09:03:28,1,113.33835-E,23.16527-N,55.1m,1.4,0.7,1.1,0.000,0.000,2016-12-10,01:02:50,20,12,12,3,41030200,410459,410588,410685,41077a,err,410d00,410e8d,410f4d,411000a4,41112f,411523ff,411f1ec9,err,41247e7166fb,412e23,4130ff,413141f2,41335d,41347e7e7ff4,413c1559,413e12e1,414233e1,41430024,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:29,1,113.33835-E,23.16527-N,55.1m,1.4,0.7,1.1,0.000,0.000,2016-12-10,01:02:51,20,12,12,3,41030200,410458,410588,410685,41077a,410c0a4d,410d00,410e8f,410f4d,411000a2,41112f,411523ff,411f1ec9,41210000,41247efb67a5,412e23,4130ff,413141f2,41335d,41347ef67ff7,413c1553,413e12dd,414233e1,41430023,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:30,1,113.33835-E,23.16527-N,55.1m,1.4,0.7,1.1,0.000,0.000,2016-12-10,01:02:52,20,12,12,3,41030200,410458,410588,410684,41077a,410c09ef,410d00,410e93,410f4d,err,41112f,411523ff,411f1ecb,err,412480066935,412e23,4130ff,413141f2,41335d,413480157fff,err,413e12d9,414233e1,41430024,err,414500,414782,414928,414a51,414c2f,414d0000,err
2016-12-10 09:03:31,1,113.33835-E,23.16527-N,55.1m,1.3,0.7,1.0,0.000,0.000,2016-12-10,01:02:53,21,12,12,3,41030200,410458,410588,err,41077a,410c0a28,410d00,err,410f4d,411000a0,41112f,411523ff,411f1ecc,41210000,41247fd868d1,err,4130ff,413141f2,41335d,41347fcf7ffd,err,413e12d5,414233ba,41430025,41447ff2,err,414781,414928,414a51,414c2f,err,414e7e66
2016-12-10 09:03:32,1,113.33835-E,23.16527-N,55.1m,1.3,0.7,1.0,0.000,0.000,2016-12-10,01:02:54,21,12,12,3,41030200,410459,410588,410685,41077a,410c0a24,410d00,410e92,410f4d,411000a4,41112f,411523ff,411f1ecd,err,4124807c6985,412e23,4130ff,413141f2,err,4134803d7fff,413c1542,413e12d1,414233e1,41430023,41447ff2,414500,err,414928,err,414c2f,414d0000,414e7e66
2016-12-10 09:03:33,1,113.33835-E,23.16527-N,55.1m,1.1,0.7,0.9,0.000,0.000,2016-12-10,01:02:55,21,12,12,3,41030200,410459,410588,410685,41077a,410c0a21,410d00,410e93,410f4d,411000a4,err,411523ff,411f1ece,41210000,41247fe168e5,err,4130ff,413141f2,41335d,41347fd67ffc,413c153d,413e12ce,414233ba,err,41447ff2,err,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:34,1,113.33835-E,23.16527-N,55.1m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:02:56,20,12,12,3,41030200,410459,410588,410685,41077a,410c0a28,410d00,410e92,410f4d,411000a4,41112f,411523ff,411f1ece,41210000,41247f456813,412e23,4130ff,err,41335d,41347f577ffa,413c1537,413e12ca,err,41430023,41447ff2,414500,414782,err,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:35,1,113.33835-E,23.16527-N,55.1m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:02:57,20,12,12,3,41030200,410458,410588,err,41077a,410c0a05,410d00,err,410f4d,err,41112f,411523ff,411f1ed0,41210000,err,412e23,4130ff,413141f2,41335d,4134802e8000,413c1532,413e12c6,err,41430024,err,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:36,1,113.33835-E,23.16527-N,55.1m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:02:58,20,12,12,3,41030200,410459,410588,410685,err,410c0a08,410d00,410e91,410f4d,411000a2,41112f,err,411f1ed1,41210000,412480be69fd,412e23,err,413141f2,41335d,413480908000,413c152c,err,414233a6,41430024,41447ff2,414500,err,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:37,1,113.33835-E,23.16527-N,55.1m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:02:59,20,12,12,3,41030200,410459,410588,err,41077a,410c0a2e,410d00,410e8f,410f4e,411000a2,41112f,err,411f1ed2,41210000,41247fcd68c7,412e23,err,413141f2,41335d,41347fcf7ffc,413c1526,413e12be,414233ba,41430023,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,err
2016-12-10 09:03:38,1,113.33835-E,23.16527-N,55.1m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:03:00,20,12,12,3,41030200,410458,410588,410685,41077a,410c0a0f,410d00,410e92,410f4e,411000a5,41112f,411523ff,411f1ed2,41210000,41247f92686d,412e23,4130ff,err,41335d,41347f9d7ffb,413c1526,err,414233a6,41430023,41447ff2,414500,414782,414928,err,414c2f,414d0000,414e7e66
2016-12-10 09:03:39,1,113.33835-E,23.16527-N,55.1m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:03:01,20,12,12,3,41030200,410459,410588,410685,41077a,410c0a18,410d00,410e91,410f4e,411000a0,41112f,411523ff,411f1ed3,41210000,41247faa6895,err,4130ff,413141f2,41335d,41347fc27ffc,err,413e12b5,414233a6,41430023,41447ff2,err,414782,414928,414a51,414c2f,err,414e7e66
2016-12-10 09:03:40,1,113.33835-E,23.16527-N,55.1m,1.1,0.7,0.9,0.000,0.000,2016-12-10,01:03:02,20,12,12,3,41030200,410458,410588,410685,41077a,410c09f6,410d00,410e95,410f4e,411000a4,41112f,411523ff,411f1ed4,41210000,41247fda68d1,412e23,4130ff,413141f2,41335d,err,413c1518,413e12b5,414233ba,err,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,err
2016-12-10 09:03:41,1,113.33835-E,23.16527-N,55.1m,1.1,0.7,0.9,0.000,0.000,2016-12-10,01:03:03,20,12,12,3,err,410459,410589,410685,41077a,410c0a08,err,410e92,410f4e,411000a2,41112f,411523ff,411f1ed6,41210000,err,412e23,4130ff,413141f2,41335d,413480578000,413c1511,413e12ac,4142337f,41430025,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:42,1,113.33835-E,23.16527-N,55.1m,1.1,0.7,0.9,0.000,0.000,2016-12-10,01:03:04,20,12,12,3,41030200,410459,410589,410685,41077a,410c09e6,410d00,410e93,410f4e,411000a2,41112f,411523ff,411f1ed6,41210000,4124801e6921,err,4130ff,413141f2,41335d,4134801a7ffe,err,413e12ac,41423393,41430025,41447ff2,err,414782,414928,414a51,414c2f,err,414e7e66
2016-12-10 09:03:43,1,113.33835-E,23.16527-N,55.1m,1.1,0.7,0.9,0.000,0.000,2016-12-10,01:03:05,20,12,12,3,err,410459,410588,410685,41077a,410c09ef,410d00,err,410f4e,411000a5,41112f,411523ff,err,41210000,41247fc468bd,412e23,4130ff,err,41335d,41347fc77ffd,413c14fc,413e12a3,41423393,41430024,41447ff2,err,414782,414928,414a51,414c2f,err,414e7e66
2016-12-10 09:03:44,1,113.33835-E,23.16527-N,55.1m,1.5,0.8,1.3,0.000,0.000,2016-12-10,01:03:06,20,12,12,3,41030200,410459,410588,410685,41077a,410c0a2e,410d00,410e91,410f4e,411000a2,41112f,411523ff,411f1ed8,41210000,41247f526809,412e23,4130ff,413141f2,41335d,41347f477ff9,413c14fc,413e12a3,414233a6,41430024,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:45,1,113.33835-E,23.16527-N,55.1m,1.5,0.8,1.3,0.000,0.000,2016-12-10,01:03:07,20,12,12,3,41030200,410459,410588,410684,41077a,410c0a15,err,410e8f,410f4e,411000a0,41112f,err,411f1eda,41210000,41247ed56773,412e23,4130ff,413141f2,41335d,err,413c14f4,413e129e,41423393,41430024,err,414500,414782,414928,414a51,err,414d0000,414e7e66
2016-12-10 09:03:46,1,113.33835-E,23.16527-N,55.1m,1.5,0.8,1.3,0.000,0.000,2016-12-10,01:03:08,20,12,12,3,err,410458,410588,410684,err,410c09dd,410d00,410e92,410f4e,411000a2,41112f,err,411f1edb,41210000,4124805969a3,412e23,err,413141f2,41335d,4134805e8000,413c14e6,413e1295,41423393,41430025,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:47,1,113.33835-E,23.16527-N,55.1m,1.5,0.8,1.3,0.000,0.000,2016-12-10,01:03:09,20,12,12,3,41030200,410459,410588,410684,41077a,410c0a28,410d00,410e92,410f4e,411000a0,41112f,411523ff,411f1edb,err,4124809569df,412e23,4130ff,413141f2,41335d,4134809d8001,err,413e1295,4142337f,41430023,err,414500,414782,414928,414a51,414c2f,414d0000,414e7e66
2016-12-10 09:03:48,1,113.33835-E,23.16527-N,55.1m,1.4,0.8,1.2,0.000,0.000,2016-12-10,01:03:10,20,12,12,3,41030200,410458,err,410685,41077a,410c09f6,err,410e92,410f4e,4110009f,41112f,err,411f1edd,41210000,4124806f69c1,412e23,err,413141f2,41335d,413480718000,413c14de,err,41423393,41430024,41447ff2,414500,err,414928,414a51,414c2f,414d0000,err
2016-12-10 09:03:49,1,113.33835-E,23.16527-N,55.1m,1.4,0.8,1.2,0.000,0.000,2016-12-10,01:03:11,21,12,12,3,41030200,410458,410587,410686,41077a,410c0a1e,410d00,410e90,410f4e,411000a0,41112f,41151fff,411f1ede,41210000,err,412e23,4130ff,413141f2,41335d,413480858001,413c14d7,413e128c,41423393,41430024,41447ff2,414500,414782,414928,414a51,414c2f,err,414e7e67
2016-12-10 09:03:50,1,113.33835-E,23.16527-N,55.1m,1.4,0.8,1.2,0.000,0.000,2016-12-10,01:03:12,21,12,12,3,41030200,410458,410587,410686,41077a,410c0a02,410d00,410e91,410f4e,411000a4,41112f,err,411f1ede,41210000,41248090698f,err,4130ff,413141f2,41335d,413480558000,err,413e1287,4142337f,41430024,41447ff2,err,414782,414928,414a51,414c2f,err,414e7e67
2016-12-10 09:03:51,1,113.33835-E,23.16527-N,55.1m,1.5,0.8,1.3,0.000,0.000,2000-00-00,01:03:13,20,12,12,3,41030200,410458,410587,410686,41077a,410c0a08,410d00,410e91,410f4e,411000a0,41112f,41151fff,err,41210000,41247fc268b3,412e23,4130ff,err,41335d,41347fd67ffd,413c14c9,413e1282,err,41430024,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e67
2016-12-10 09:03:52,1,113.33835-E,23.16527-N,55.1m,1.4,0.8,1.2,2.810,0.000,2016-12-10,01:03:14,21,12,12,3,41030200,410458,410587,err,41077a,410c09f9,410d00,410e93,410f4e,411000a0,41112f,41151fff,411f1ee0,err,41247f736881,err,4130ff,413141f2,41335d,41347f6f7ffa,err,413e127d,4142337f,41430024,41447ff2,err,414782,414928,414a51,414c2f,414d0000,414e7e67
2016-12-10 09:03:53,1,113.33835-E,23.16527-N,55.1m,1.4,0.8,1.2,0.000,0.000,2016-12-10,01:03:15,21,12,12,3,41030200,410458,err,410686,41077a,410c0a1b,410d00,410e94,410f4e,411000a2,41112f,41151fff,411f1ee1,41210000,41247fa368a9,412e23,4130ff,413141f2,41335d,41347fbc7ffd,413c14bb,413e1279,4142336c,41430024,41447ff2,414500,414782,414928,414a51,err,414d0000,414e7e67
2016-12-10 09:03:54,1,113.33835-E,23.16527-N,55.1m,1.4,0.8,1.2,0.000,0.000,2016-12-10,01:03:16,21,12,12,3,41030200,410458,410587,410686,41077a,410c0a15,410d00,410e95,410f4e,411000a0,41112f,411523ff,411f1ee2,41210000,41247fc068d1,412e23,4130ff,413141f2,41335d,41347fc47ffc,err,413e1274,4142337f,41430025,err,414500,414782,414928,414a51,414c2f,414d0000,err
2016-12-10 09:03:55,1,113.33835-E,0.49861-N,55.1m,1.4,0.8,1.2,0.000,0.000,2016-12-10,01:03:17,21,12,12,3,41030200,410458,410586,410686,41077a,err,410d00,410e93,410f4e,4110009f,41112f,41151fff,err,41210000,41248027693f,412e23,err,413141f2,41335d,4134804e8000,413c14ad,413e126f,41423393,41430023,err,414500,414782,414928,414a51,err,414d0000,414e7e67
2016-12-10 09:03:56,1,113.33835-E,23.16527-N,55.1m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:03:18,21,12,12,3,41030200,410458,410586,410686,41077a,410c0a15,410d00,410e94,410f4e,411000a2,err,411523ff,411f1ee4,41210000,4124807c69c1,412e23,4130ff,err,41335d,413480608000,413c14a6,err,41423393,41430023,41447ff2,err,414782,414928,414a51,414c2f,err,414e7e67
2016-12-10 09:03:57,1,113.33835-E,23.16527-N,55.1m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:03:19,21,12,12,3,41030200,410458,410586,410687,41077a,410c0a2e,410d00,410e93,410f4e,4110009f,41112f,41151fff,411f1ee5,41210000,41247fa168bd,412e23,4130ff,err,41335d,41347f927ffb,413c149f,413e1266,err,41430024,41447ff2,414500,414782,err,414a51,414c2f,414d0000,414e7e67
2016-12-10 09:03:58,1,113.33835-E,23.16527-N,55.1m,1.2,0.7,1.0,0.000,0.000,2016-12-10,01:03:19,21,12,12,3,41030200,410458,410586,410686,41077a,410c09bd,410d00,410e91,err,411000a4,41112f,41151fff,411f1ee6,err,41247fdf68d1,412e23,4130ff,413141f2,err,41347fb57ffb,413c1498,413e1261,41423393,41430023,41447ff2,414500,414782,414928,414a51,414c2f,414d0000,414e7e67
